1.0994,1.0221
0.62897,2.6487
0.52622,1.3735
0.83056,3.8259
1.0291,3.8498
1.2235,5.2631
0.65001,0.25787
0.90661,5.6248
1.5087,3.4949
1.0373,1.7197
0.8876,2.7693
0.96626,2.1749
0.36928,3.4242
0.65992,1.7989
0.25186,5.0675
0.56324,0.42091
1.4435,1.6163
0.60411,1.7968
0.23899,0.63356
0.59424,3.57
1.1015,1.5634
1.4386,4.6523
0.19175,0.32806
0.14814,1.0369
1.4782,1.5921
0.66125,4.4626
0.62016,4.7601
1.2012,5.4021
0.98197,5.0705
0.4858,2.2527
1.0302,4.2043
0.27427,2.5595
0.042054,0.33104
1.4741,0.053967
1.0174,3.9976
0.49461,2.4177
1.4617,3.7624
1.1887,5.7982
1.4966,5.4075
0.68893,3.5053
0.56258,3.6876
1.444,4.7763
1.5324,2.9963
0.32815,5.5957
0.4257,3.0589
1.4907,1.5652
0.21247,3.3971
0.30126,0.058205
1.151,5.4522
1.5327,3.5153
1.2432,3.0359
1.1505,2.635
0.22903,1.643
1.2099,3.7832
0.31628,3.9428
0.56979,5.2033
0.44068,5.5026
0.59031,6.0451
0.13633,4.8786
0.076509,5.1007
0.81635,1.2455
0.42526,3.6296
0.92662,4.8581
0.049143,4.4287
1.071,2.9013
1.0486,1.6194
0.95173,2.3191
0.23557,2.755
0.58861,1.2878
0.090995,1.8348
0.14502,5.4752
1.5311,6.2527
0.97712,0.80223
1.3711,5.1724
0.19621,1.8487
0.32058,2.5462
0.38894,3.5344
0.5039,1.4451
0.23028,2.4998
0.54398,2.1474
0.61496,3.4899
0.96307,4.1279
0.288,4.2427
1.3966,4.5797
0.47539,3.3847
1.5644,2.9576
0.89485,5.4308
0.84248,4.1229
1.4938,1.8999
1.3369,2.6089
0.085251,5.875
0.77799,3.6257
0.99692,4.8746
0.64144,5.2303
1.1874,1.0317
1.146,5.6114
0.64375,2.3897
0.32093,4.9037
0.19163,1.306
0.98839,3.784
0.35453,2.9691
1.1926,4.6115
0.12527,2.742
1.4885,0.42674
0.89425,1.8347
0.37428,2.6213
0.18665,2.4194
1.4218,4.6408
1.5241,4.0228
0.35175,3.6055
0.49969,5.1584
0.11543,2.3462
0.029861,1.4941
1.1149,6.2327
1.5176,6.0758
1.1232,6.1955
1.5129,0.55507
0.89845,5.7861
0.25408,4.8706
1.5619,1.4643
1.0239,5.2449
0.068781,3.7063
1.4312,3.9433
0.67155,1.0725
0.93255,1.0978
0.24454,0.312
0.24776,2.8387
0.00099008,5.8139
1.0103,1.0173
1.122,2.9694
0.72389,1.9566
1.1992,5.8088
0.11133,0.069731
0.48649,1.611
0.62821,0.91883
0.71839,0.11139
1.4304,5.3244
0.17478,0.51057
0.7582,1.0347
1.4116,1.4375
0.33592,0.18991
0.24341,0.43778
0.53917,0.17913
0.62,2.109
1.252,4.9349
1.0166,3.093
0.87664,2.3377
0.85483,3.5565
0.29226,0.7421
0.67913,4.5485
0.47636,5.0902
1.4002,2.5929
0.79138,5.2128
0.17765,4.3148
0.68446,6.2663
1.4837,2.0479
1.1305,1.0945
0.56289,0.5538
0.92965,0.051378
1.3562,5.9288
1.5295,4.3442
1.1074,0.9765
1.2733,2.9709
0.95273,0.78957
0.30365,0.87879
0.46421,2.2453
0.74712,0.77533
0.68132,3.2775
1.3126,4.0334
0.80356,5.9281
0.21754,0.027623
1.4943,2.5795
0.74231,4.9015
1.2864,2.5963
1.3222,3.4813
0.20066,3.8044
0.022263,4.558
0.67886,0.92648
0.71843,2.013
0.60539,4.9068
0.6194,5.4501
0.059542,4.1148
1.2563,0.23243
0.53388,0.48128
0.29211,4.95
0.22675,5.8319
1.4816,1.7999
0.78741,4.0427
0.38585,2.7821
0.444,0.010406
0.04756,4.3153
1.1879,1.2557
0.2415,6.1032
0.1715,0.73864
1.4841,2.7492
0.26997,0.53333
0.023023,4.8341
1.5412,2.8368
1.2777,2.3069
1.1572,1.9711
0.82337,0.73506
1.4888,3.4619
0.44236,5.8288
1.1141,4.0519
1.2001,0.40585
1.1605,1.8178
1.4569,3.4234
1.037,5.6622
0.50325,2.0446
0.58681,5.5787
0.52475,0.71699
0.86684,3.6815
1.4532,3.4235
0.30841,5.5074
0.13426,0.52048
1.1199,1.0689
1.2214,4.1168
1.3307,3.98
1.2059,3.3912
0.16135,5.4565
0.036787,1.9799
1.1395,0.11967
1.1305,1.1678
0.392,3.4493
0.71385,4.1021
0.52632,2.6086
0.71875,2.9306
0.048506,4.4619
1.2214,4.0082
1.2395,1.4632
0.1795,3.5091
1.1836,3.4882
0.15839,2.9945
0.018679,5.0611
0.97742,2.9312
1.523,5.401
0.51286,5.3634
0.7938,0.41715
0.17394,6.1491
1.5009,3.4658
0.57074,3.9863
0.41225,4.5038
0.013973,6.1044
0.27622,3.2377
0.85459,0.14848
0.1413,5.6094
0.35398,3.5316
0.43161,2.881
0.71976,5.3728
0.19604,5.7959
0.31443,5.5002
0.37687,2.6253
0.88606,0.93374
1.3153,1.5923
0.43529,3.6975
1.2746,3.2864
1.2235,1.757
0.81697,2.2603
0.62534,0.73697
1.5334,2.5398
0.08581,2.0452
0.41499,3.5716
1.3453,5.4578
0.88854,3.3873
1.21,5.6995
0.041342,5.394
1.4753,2.5588
0.53692,1.9906
0.48223,3.7445
0.48425,4.6744
1.263,5.5926
0.41026,5.8972
0.74081,3.643
1.212,1.7069
1.4841,1.1258
0.4266,1.9197
0.35416,4.9954
1.0899,4.0135
0.9756,3.3535
0.34069,1.0669
1.0248,5.7475
1.0216,5.8963
0.38096,2.1529
0.89818,3.5763
0.67385,2.1217
0.44232,4.9951
0.28504,0.92691
0.84305,3.1003
1.5259,1.5016
1.5525,0.051241
0.46376,4.3552
1.0376,0.91406
0.90426,2.1478
1.1418,5.4194
0.61936,1.4475
0.9117,3.8486
0.75005,1.3764
0.98441,3.3626
0.033989,2.6741
0.35397,3.6027
0.95148,2.9982
1.0464,0.59738
0.41737,4.5367
1.202,5.4645
0.1365,1.6733
1.1203,2.9082
0.24451,4.8113
1.1912,6.0297
1.1124,3.0265
0.19666,3.7893
1.3865,1.0859
0.27961,3.2399
1.2912,4.5338
1.1667,2.1332
0.5195,2.4641
0.94007,2.5882
0.95936,3.2174
1.291,4.8521
0.21881,6.0373
1.0815,0.61855
0.50501,3.2031
0.031793,4.9808
1.092,0.91601
0.69825,3.2566
1.2513,3.4616
1.5063,1.9402
0.58625,3.7597
0.47575,6.1411
0.1676,3.3553
1.002,0.19128
1.4199,5.0746
0.42803,3.5369
1.1875,3.082
0.46552,1.8792
0.70175,1.7572
1.151,1.8931
0.59768,1.1595
0.77917,4.0227
0.97235,4.0698
1.4395,2.0472
0.091199,4.5253
0.78462,2.601
0.93775,2.1436
1.2839,0.13282
1.5484,2.4103
0.70515,5.1884
1.2118,4.9117
1.502,0.24431
1.3134,0.71543
0.62002,3.9341
0.32471,5.7178
0.3265,1.1795
0.35609,1.9974
0.56211,1.3442
0.36233,0.097268
1.522,3.8659
1.2831,0.41936
0.36291,6.2227
1.4133,4.5765
1.3535,4.4055
0.65626,2.2448
1.3417,2.0811
0.31134,1.6486
1.4256,3.7544
0.59829,1.207
1.1392,2.5869
0.40211,0.12921
0.16278,3.443
0.89943,1.8693
0.39054,4.2352
0.9498,2.84
0.68066,2.2104
0.31958,5.0117
1.3607,0.50567
0.29907,0.7618
0.57034,4.3047
0.22218,3.7641
1.3231,2.1121
1.0296,2.8317
0.17921,4.9491
1.3989,0.77046
0.94458,2.7961
0.27931,0.10564
0.93171,1.9019
0.93195,4.43
0.27778,0.35427
1.5545,3.8408
0.97332,5.6651
1.2838,1.6799
0.057009,5.8868
0.69562,2.0368
1.4631,5.1811
1.0693,3.285
0.24665,4.6721
1.0201,1.7928
0.42501,3.8252
1.3198,1.1757
0.26103,1.4836
0.99019,6.1919
0.38731,4.122
0.1189,1.9596
0.19147,1.1901
1.0119,0.91687
1.152,4.7557
0.86089,3.3129
0.15893,3.4249
1.4866,5.9902
0.54413,0.50698
1.2919,2.8851
0.98117,3.1869
0.28808,5.4831
0.058238,1.1963
0.87502,3.0582
0.20529,5.1504
0.63664,0.065077
1.5282,2.3413
0.3735,4.1825
0.27526,4.5842
0.82477,3.651
1.4325,4.4888
0.10996,5.9752
0.84557,3.2991
0.12708,1.5868
0.092375,1.8863
0.5021,1.0626
0.25499,6.132
0.35926,6.0685
0.28244,1.1215
1.3739,0.33963
1.5356,2.5263
0.05769,5.4878
1.2503,0.98939
1.3196,4.6429
0.73174,1.2645
1.2472,4.0527
1.4238,5.3654
0.36984,4.0396
1.1394,0.99348
1.5044,2.8042
0.51689,1.0722
0.29721,4.8863
0.2569,1.2534
0.59193,2.9512
1.1883,1.7613
1.4097,5.0015
0.060593,0.61444
1.3071,3.9561
0.894,3.0762
0.74314,4.8523
1.0636,1.5457
0.24508,6.1898
0.40574,5.9386
0.94401,4.8261
0.86637,5.2071
0.60051,5.8843
0.83416,5.8095
0.84371,5.8646
0.056576,0.56803
1.3025,5.658
0.38017,2.7454
0.45323,0.9621
1.4756,2.4356
0.71162,5.6134
0.84527,3.8591
0.99874,5.8162
0.60627,0.23974
0.87195,0.50476
0.58567,4.6978
0.17357,3.8392
0.84155,2.1809
0.071267,2.6322
1.0615,2.1047
0.77753,2.3117
0.5621,0.51914
0.11462,0.58667
0.82331,4.6015
0.59351,4.8971
1.2144,3.0816
1.077,0.15652
0.62402,5.3608
0.74274,6.1382
0.5188,2.9197
0.40349,5.1631
1.5297,1.1757
0.37106,3.4148
1.5085,4.0091
0.87553,0.96032
1.047,3.6103
0.59617,5.6246
0.45492,1.0927
0.43499,0.15515
0.70096,4.3196
0.67184,0.14732
0.93657,4.3675
1.1408,3.3076
0.22518,0.82673
1.5223,3.541
0.059038,4.9318
1.3997,0.13751
0.2842,5.4466
1.2738,5.0143
0.96334,2.9407
0.43233,2.0418
0.48494,0.93468
0.85313,0.74163
1.3924,3.0467
0.48479,4.602
0.77023,5.5917
1.5274,1.026
1.1891,2.9268
0.31101,0.11031
1.5579,5.0103
0.94783,2.6826
0.32285,0.49807
0.61217,3.2556
1.3785,6.1082
1.3688,4.1809
1.2714,1.6947
1.2114,3.493
0.30778,4.7064
1.3673,1.5459
0.86015,0.5284
1.0847,2.0336
0.39967,4.1306
1.0546,1.4776
1.4126,3.5036
0.79865,5.7002
1.5542,1.1747
0.67168,4.5631
0.38164,3.6976
1.3301,2.0842
0.63899,0.96364
0.78413,3.1933
1.0499,2.6283
1.0066,4.3745
1.2715,5.3811
0.97672,4.9818
1.5045,2.4886
0.77508,4.9838
1.5462,3.869
0.24266,5.9633
1.1942,4.9892
0.15459,5.2103
0.63565,3.0827
1.239,4.0863
0.71168,5.4013
0.029402,5.0728
1.3382,0.8464
0.23895,2.2768
0.4281,3.914
0.0098171,5.5738
1.5495,4.6329
0.9853,2.2712
1.4254,1.7803
0.15529,4.5172
0.67135,0.079266
1.3963,2.6748
1.2589,2.2633
0.0086769,2.8101
0.25479,6.0793
0.074234,1.9734
1.4052,1.4724
0.066148,4.8274
0.49469,0.17772
0.86314,4.9228
1.2563,5.5243
0.78997,4.4575
0.98831,5.1648
1.3714,2.5993
0.11131,3.0912
0.7933,1.6552
0.12296,5.8371
1.1752,4.1933
0.44181,4.7013
0.020073,5.7568
0.86424,2.5497
1.2532,1.6232
1.2933,2.9614
0.65505,4.2006
0.76242,2.2506
1.5365,0.5896
1.2098,1.5141
0.54787,1.0641
1.2345,2.3099
0.90018,4.3403
1.3207,3.0597
0.22327,4.7614
1.0942,1.7576
0.10954,3.5664
1.3635,1.5086
1.2683,4.4904
1.4579,1.4058
0.79841,3.2968
0.19129,2.6536
1.4717,0.94265
0.96601,2.0902
1.4622,3.6645
0.93761,5.3027
1.0924,1.3655
0.70175,0.18861
1.2219,5.6083
1.5012,0.44022
0.97184,4.3215
1.3394,4.5894
1.179,4.7292
1.0585,0.6041
1.0936,1.9575
0.3254,4.6622
0.048493,6.0499
1.0649,3.4635
1.3494,4.086
1.2516,4.091
0.66079,0.043451
0.7963,4.8979
1.5376,5.8723
0.73819,3.5158
0.32965,2.0244
1.1971,0.48749
0.31541,2.5723
1.4113,5.7369
1.3799,1.3787
0.39957,3.7948
0.014892,0.71639
0.19443,3.0921
0.53867,1.4372
0.10133,5.2892
0.85657,3.9699
1.49,3.2462
1.527,2.2925
0.57013,3.8576
0.35255,1.8084
0.89688,0.65375
0.85891,4.4207
0.81544,4.5158
0.55483,4.6717
0.37449,0.039966
0.82,1.9083
1.404,5.4041
0.078925,4.5754
0.46344,2.5581
1.3056,2.3734
0.20706,4.875
1.3704,2.1157
0.50768,3.3704
0.79883,0.28821
0.92531,3.8279
1.1822,1.1327
0.13168,2.1442
1.2461,6.2096
1.2816,3.5276
0.80993,3.0801
1.5521,4.8652
0.10738,0.86531
1.3769,1.5464
0.7792,4.5199
0.536,3.439
1.5141,1.2283
0.26762,0.023274
0.10782,2.324
1.3641,6.1578
0.2683,5.4405
1.0453,1.2605
0.99499,0.37692
0.24632,4.4201
0.12408,6.166
0.23892,1.4891
1.4502,1.9451
0.41491,4.5494
1.2154,0.06477
1.1374,5.7818
0.57476,5.284
0.71662,3.9148
0.058029,6.0558
0.74544,3.7438
0.89929,5.8921
0.56022,5.1774
1.4379,6.0663
1.0962,4.9011
0.35493,5.7004
0.5364,2.6577
1.0687,3.3509
0.20524,4.6017
0.67529,0.61352
0.15495,4.2776
1.1395,4.1387
1.1742,4.2266
0.71592,3.3189
0.54325,0.26239
1.2128,2.4721
0.751,0.72204
0.03792,0.4077
1.1648,0.83008
0.49414,0.70016
0.54376,0.1379
0.080734,0.83577
0.86833,3.0982
1.3127,0.081206
0.92811,0.82531
0.21011,4.8494
0.62969,1.3303
1.1053,3.3386
0.21081,2.4721
0.30791,0.16373
0.45522,3.6371
0.86021,5.3069
1.4388,0.35715
1.3202,5.4352
0.65043,0.73803
0.9757,0.3965
0.053318,4.745
1.1475,4.5671
0.57015,1.5402
0.69837,1.8373
1.3102,1.5074
0.10143,3.5823
1.2126,5.3828
0.51548,5.6501
1.2585,4.6067
0.010967,2.5334
1.0333,1.4858
1.2996,3.8609
0.80222,0.11849
0.3248,2.9181
0.10347,6.2689
0.17025,5.1725
1.1445,0.10265
0.53053,1.9365
0.71331,1.9719
0.16513,4.1651
0.78599,0.31468
0.36473,0.51376
0.21888,3.8145
0.94426,4.6889
0.2472,5.7592
0.93599,2.2868
1.4987,3.5245
1.1917,1.484
1.492,4.9608
0.55598,2.3131
0.83712,5.5888
0.80277,4.3564
0.29893,1.6946
1.2207,1.4495
1.2038,3.2072
1.4347,1.1309
0.4376,1.0073
0.26011,2.6707
0.65087,1.1025
0.54207,1.5149
1.5455,1.557
0.70885,4.2977
1.2319,0.73476
0.23563,3.2758
1.3243,3.0155
0.060864,1.1635
0.79396,3.9348
0.94845,2.4515
0.34808,4.5501
0.87552,4.2579
0.36968,4.2035
0.63313,2.9847
1.1057,4.9537
1.1608,1.9124
0.03467,0.67479
0.782,2.7292
0.49957,5.6314
0.31823,3.6539
1.4077,3.4277
0.25551,3.6725
0.54812,0.40885
0.37618,1.8131
0.55188,3.2484
0.92206,5.9763
0.19671,6.1706
1.3912,3.6724
1.1871,3.6597
0.38389,5.8992
1.2006,4.8818
0.027039,2.4905
0.94029,1.0974
0.1475,4.8369
0.52147,2.9448
0.55761,4.1434
0.13849,5.8051
0.55109,2.9222
1.2508,3.8035
0.63252,3.5353
0.54646,2.0856
1.2594,3.3858
0.27429,2.4092
1.4334,6.1146
1.0372,0.91279
1.2259,0.75446
1.5512,4.7973
0.33383,4.2281
0.71748,3.9027
1.3133,2.2032
0.058896,4.2588
0.09604,1.6976
1.415,2.3207
1.3862,3.1548
0.38459,3.0874
1.4657,5.9738
0.33815,5.2808
1.0444,3.1646
1.4155,1.4177
0.76653,3.3641
1.4078,1.0679
0.6553,0.11622
0.55576,4.8821
1.3581,4.9989
0.6404,5.231
1.0252,3.1444
1.3322,0.79599
0.12874,4.7748
1.1364,1.8963
0.59632,0.009926
0.34759,5.0275
0.1156,2.9299
0.44876,5.4337
1.3629,2.2674
1.267,2.2443
0.50396,5.0827
0.5312,4.208
1.3327,4.3313
1.2616,3.0987
0.9495,3.7412
1.1502,4.737
1.1885,0.74206
1.4325,4.9013
1.3761,1.1864
0.14785,6.1659
0.77346,5.9691
1.4567,6.0827
0.18536,3.5469
0.083661,5.3108
1.3704,5.5927
1.1149,6.2715
0.22614,4.2653
0.90152,3.4251
0.36247,5.6316
0.52574,2.368
0.84079,2.1333
1.4667,4.8318
0.16618,3.7933
0.90726,6.2796
1.2079,0.93584
1.2269,3.6922
0.59329,0.79135
1.0199,4.216
1.0554,2.1094
0.35946,6.1664
0.76538,1.8728
1.3567,5.8983
1.0199,5.5225
1.0645,2.9598
0.66138,3.8916
1.2522,2.7774
1.2695,3.5587
0.658,3.3368
0.19744,4.0094
0.20688,0.15321
1.3853,1.2991
0.37786,5.8771
0.7758,1.2744
1.0361,5.1737
0.17307,6.057
1.2035,1.2969
1.136,4.5234
0.51668,0.50925
0.69792,1.7054
1.3305,5.1579
0.52335,4.277
0.54381,2.382
0.59002,5.2378
0.46165,1.9639
1.171,2.4119
1.4948,0.15674
1.423,3.4122
1.0214,6.0697
0.72793,5.4221
0.29664,3.0497
1.2729,2.4388
0.531,3.2006
0.12349,5.4837
1.1839,4.729
1.3734,6.1464
0.22804,6.2668
0.93856,4.3735
0.030622,1.7931
0.43848,5.4764
0.30509,0.99979
1.0116,2.5193
1.1343,0.74003
0.043705,5.3853
0.99891,1.3565
1.2012,2.7354
0.24033,1.1017
0.80013,4.8685
1.2526,2.6452
0.84478,3.6824
0.56666,2.2429
0.45683,6.1591
1.1826,2.4049
0.94119,2.3531
0.88491,1.3743
1.3383,1.1506
1.5453,2.061
0.83056,2.1149
1.4037,4.5328
0.42994,6.0475
0.77398,3.7559
1.2272,1.8155
0.073459,0.46454
1.2514,2.8273
1.2244,3.6679
0.46396,0.060895
1.5342,0.52612
0.97408,0.9386
0.76578,4.4335
1.2269,1.8448
0.62626,0.42325
0.22169,1.9474
1.4969,5.5619
0.58328,4.8239
0.17118,5.9346
0.41941,4.2169
0.36261,2.0952
0.32463,3.4505
1.4096,0.077548
0.37095,2.8835
0.010738,5.1878
0.35626,2.1528
1.3097,3.863
0.21967,0.0094654
0.28946,1.9308
1.0525,6.0185
0.75965,2.3987
1.462,5.6855
0.84143,5.0184
0.86883,2.9145
1.2009,0.81705
0.59753,2.7564
0.034775,5.7321
0.081897,0.21684
0.44189,2.3605
0.42443,3.2659
0.70183,4.6145
0.82488,4.0697
1.4161,3.4452
0.91407,5.9651
1.0127,4.7707
1.2629,5.3411
1.0391,3.9391
0.80699,3.6253
0.55082,0.82497
0.8203,6.0599
0.21217,6.2762
1.1265,3.5607
0.03949,0.092247
0.073593,1.2923
1.5457,5.7574
0.8442,1.9443
0.50283,4.3705
1.392,1.6558
1.4289,3.0022
0.027236,3.5892
0.39607,4.6907
1.1443,2.331
1.3584,0.93863
0.58195,2.7485
1.3986,1.9287
0.96852,0.093456
0.58258,0.84622
0.45645,3.5156
0.46279,2.8361
0.7405,0.31937
0.18748,0.052715
0.36959,3.257
0.85255,3.0288
0.53947,0.13424
0.083531,4.0358
1.359,2.6743
0.40723,1.2855
1.2639,1.9153
0.074722,4.2764
0.91006,1.0838
0.39206,1.4335
1.4662,0.71832
0.74954,1.2116
0.80871,3.1191
0.53557,3.562
0.13098,2.7199
0.60113,4.072
1.3238,5.6943
1.4116,0.70184
0.19725,5.0152
0.73768,5.426
0.13514,0.53997
0.65428,3.2327
0.054128,2.7887
0.63208,5.543
0.26098,3.2996
1.4313,2.7349
1.0991,5.9722
0.62474,4.6211
1.524,0.7389
0.91319,0.46169
1.1448,2.822
0.60622,1.7584
1.3624,3.4531
0.16797,4.5478
0.63154,5.8084
0.43037,0.93027
0.047825,1.4124
1.3129,0.75321
1.4667,1.0589
0.48182,1.3742
0.15904,3.7321
1.5224,0.83367
0.0059158,2.8015
0.043485,5.2525
0.47718,0.79547
1.0148,4.7367
0.52346,6.0107
1.3352,3.9876
1.0759,4.961
0.39173,0.66784
0.70768,6.2386
1.5662,0.31667
1.2808,0.13839
0.76062,5.3697
0.96666,2.7577
0.56509,3.782
0.15489,1.6487
1.3765,5.7239
0.61322,5.943
0.30126,4.9984
0.6506,3.0119
0.042546,5.1367
0.9659,6.2224
0.83603,3.8919
1.275,4.0989
1.3978,1.3941
1.4893,4.5185
0.64524,2.7465
1.2681,1.7833
0.25533,1.2703
0.24796,0.09171
0.88306,2.6482
1.4395,2.6818
0.80623,0.89875
0.23986,0.16369
0.26745,3.6381
0.14652,6.2624
0.51965,4.3642
0.62493,4.9506
1.0636,3.2494
0.46732,6.1508
0.77203,3.1705
1.2507,5.9243
0.3987,4.8499
0.96813,3.0178
0.50135,1.6466
0.99973,4.1474
0.68958,2.0437
0.25665,4.5727
1.2241,3.9992
0.34556,4.7362
0.91313,4.7913
0.94209,2.924
1.0634,1.9806
0.14654,1.9876
0.50487,5.0594
0.278,4.3312
0.38896,4.9344
0.05019,4.0732
0.036522,1.7552
0.43578,2.5151
1.4725,2.2694
1.0294,1.6009
0.51155,4.0335
1.5603,5.6694
0.96501,4.7565
1.4886,5.0416
0.24272,3.0084
0.080473,0.075977
0.34358,4.9235
1.3406,2.5955
1.1649,4.6749
1.2417,3.4833
0.65074,0.33436
0.82618,1.0203
0.039477,2.9584
0.46024,1.428
1.4069,4.2843
0.28767,1.9683
0.4238,2.2429
1.0854,4.1193
1.2467,2.6952
0.75708,3.492
0.42005,1.0276
0.32137,5.3382
1.3904,2.5063
0.64375,4.8735
0.71502,1.6567
0.13835,4.2162
0.37229,0.039006
0.77157,0.3794
0.33687,4.0325
0.66192,1.691
1.1243,2.8565
0.06232,6.1854
1.5255,3.1233
0.82653,3.2846
1.2365,1.7414
0.26406,3.4995
1.2787,0.95036
1.5221,6.2255
0.34079,3.4322
1.1527,3.4638
0.97849,4.6917
0.9156,6.1866
1.3869,1.2707
1.5196,5.9776
0.85732,0.01533
0.23847,4.7085
0.99456,5.1275
1.1598,5.3472
0.365,1.5159
0.86562,5.012
0.28264,1.0593
0.071422,5.6769
1.4026,1.7113
0.30428,4.182
0.91029,0.65365
0.76264,2.9853
0.018024,3.559
1.0729,3.3948
0.036776,5.0902
0.27884,5.727
0.18069,3.2359
1.3317,2.4549
0.65323,2.3026
0.27188,3.7508
0.06997,5.4153
1.3819,4.6126
0.21283,2.0839
0.52252,3.6564
1.3673,5.6819
0.57048,3.0972
0.46479,3.997
1.0041,3.6553
0.69304,1.6412
0.89019,5.2165
0.43302,4.8606
0.86181,1.869
1.4763,3.8614
1.1227,1.9118
1.5456,4.1039
1.3582,0.85387
0.76878,2.1539
0.52019,2.9863
0.089382,1.1006
0.662,3.9631
0.05686,2.5038
0.17023,0.37825
0.60747,2.0621
0.15627,2.0279
0.29945,6.1011
0.92668,4.0286
0.59112,2.2231
0.45025,1.2489
1.5352,5.8914
0.53912,6.2235
1.2443,3.1807
0.61969,5.9305
0.99606,2.9295
0.74098,1.8296
1.4399,2.333
0.60995,4.0146
1.1812,2.3468
0.54189,4.1962
0.93356,2.4336
0.12752,5.0379
1.2306,3.579
0.91119,3.1761
1.4934,3.5035
1.3029,0.28306
1.3024,5.2663
0.37475,1.9181
0.041268,4.0045
0.37957,5.6602
0.91419,4.3951
0.32599,3.6405
0.90328,2.812
0.5039,3.265
0.29291,3.4706
0.62384,3.8444
0.83515,5.3965
1.241,3.0453
0.94413,5.3761
0.00038292,2.1568
1.2301,0.1768
0.4464,3.1929
